VESSEL,HAUL,YEAR,CRUISE,START_LATITUDE,START_LONGITUDE,STATIONID,GEAR_DEPTH,BOTTOM_DEPTH,SURFACE_TEMPERATURE,GEAR_TEMPERATURE,CPUE_NOHA
162,47,2015,201501,57.01007,-164.03002,G-07,66,68,7.1,3.6,3.942321212
162,47,2016,201601,58.34659,-163.99598,K-07,40,43,7.6,7.6,0
162,47,2017,201701,55.35403,-166.34207,B-03,129,131,7.5,4.4,18.79287679
162,48,2010,201001,57.67633,-165.25187,I-05,58,60,1.9,0.5,0
162,48,2011,201101,58.34548,-164.6379,K-06,41,44,2.5,2.3,0
162,48,2013,201301,56.67926,-164.57855,F-06,73,75,6.1,0.6,0
162,48,2014,201401,58.01744,-165.26393,J-05,48,51,5.7,3.2,0
162,48,2015,201501,56.67717,-164.01735,F-07,73,75,7.1,3.5,4.805842726
162,48,2016,201601,58.33143,-164.61882,K-06,42,45,7.5,7.1,0
162,48,2017,201701,55.01922,-166.32267,A-03,140,142,8.2,4.3,21.14314181
162,49,2010,201001,57.34807,-165.23485,H-05,65,67,2.7,-0.5,0
162,49,2011,201101,58.01578,-164.60835,J-06,41,44,2.2,2,0
162,49,2012,201201,54.66435,-165.15202,Z-05,81,83,4.3,3.5,261.9667048
162,49,2013,201301,56.34176,-164.57916,E-06,85,87,6.7,1.1,0.208089297
162,49,2014,201401,57.99639,-164.64873,J-06,43,46,5.3,4.5,0
162,49,2015,201501,56.35361,-163.96942,E-07,82,84,7.3,4,34.38004201
162,49,2016,201601,57.99614,-164.62328,J-06,42,45,7.1,6.9,0
162,49,2017,201701,55.00082,-166.93641,A-02,154,156,7.5,4.3,28.01620425
162,50,2010,201001,57.00995,-165.22507,G-05,70,71,1.9,-1,0
162,50,2011,201101,57.68125,-164.61195,I-06,49,52,3,2.2,0
162,50,2012,201201,54.83158,-165.52247,AZ0504,154,155,5,3.4,17.92541978
162,50,2013,201301,56.00813,-164.58711,D-06,91,93,6.8,1.7,6.935743504
162,50,2014,201401,57.65981,-164.61001,I-06,50,52,6.3,3.3,0
162,50,2015,201501,56.31776,-164.58248,E-06,86,88,7.2,4.4,30.39085539
162,50,2016,201601,57.9864,-164.0301,J-07,44,47,7.6,7.3,0
162,50,2017,201701,55.3266,-166.97147,B-02,139,141,7.8,4.4,19.26129369
162,51,2010,201001,56.67988,-165.21595,F-05,73,75,3,-1,0
162,51,2011,201101,57.36428,-164.64075,H-06,63,66,3.6,0.8,0
162,51,2012,201201,54.98302,-165.16322,A-05,110,112,4.8,2.8,157.0250676
162,51,2013,201301,55.68297,-164.60579,C-06,94,96,6.7,2.5,31.05236149
162,51,2014,201401,57.6607,-165.2268,I-05,58,60,6.9,2.3,0
162,51,2015,201501,56.65687,-164.58511,F-06,73,75,7.1,3.9,3.016532745
162,51,2016,201601,57.68092,-164.01717,I-07,49,52,9,6,0.90743904
162,51,2017,201701,55.66675,-166.98276,C-02,133,135,8.2,4.3,10.16681212
162,52,2010,201001,56.34622,-165.20428,E-05,84,86,3.3,0.9,2.140945737
162,52,2011,201101,57.00952,-164.59913,G-06,68,70,4.5,2,0.241175695
162,52,2012,201201,55.31317,-165.18003,B-05,110,112,4.7,2.8,45.36538453
162,52,2013,201301,55.34634,-164.5509,B-06,99,101,6.7,3.8,217.6016328
162,52,2014,201401,57.3573,-165.25073,H-05,64,67,7.1,2.4,0
162,52,2015,201501,56.98343,-164.60659,G-06,67,69,6.9,3.3,3.157579378
162,52,2016,201601,57.66271,-164.59384,I-06,52,55,9.2,5.5,3.632598118
162,52,2017,201701,55.99219,-167.00976,D-02,132,134,8.4,4.2,37.54132931
162,53,2010,201001,56.01818,-165.18088,D-05,94,96,3.8,2.6,40.77892826
162,53,2011,201101,56.67748,-164.58788,F-06,72,75,5.3,2.5,0.658916317
162,53,2012,201201,55.63375,-165.19172,C-05,107,109,4.7,2.6,42.32528198
162,53,2013,201301,55.05417,-164.57271,A-06,64,66,6.6,4.6,2.790204921
162,53,2014,201401,57.32948,-164.65205,H-06,63,66,6.8,2.6,0
162,53,2015,201501,57.3218,-164.62297,H-06,63,65,7,3.5,0
162,53,2016,201601,57.34424,-164.60647,H-06,64,66,9.1,4.8,6.991348095
162,53,2017,201701,56.32461,-167.03521,E-02,111,113,8.4,3.7,45.19735708
162,54,2010,201001,55.67847,-165.16368,C-05,107,109,4.6,3.4,50.00363957
162,54,2011,201101,56.33873,-164.57973,E-06,83,86,5.7,2.4,6.90875155
162,54,2012,201201,55.98477,-165.19337,D-05,94,96,4,2,31.74357105
162,54,2013,201301,54.84012,-165.52743,AZ0504,146,148,5.9,3.7,18.40500654
162,54,2014,201401,57.01495,-164.60207,G-06,67,70,7,2.8,0
162,54,2015,201501,57.65043,-164.61664,I-06,51,53,6.9,4.1,0
162,54,2016,201601,57.33349,-163.99768,H-07,60,62,9.4,4.9,4.451146265
162,54,2017,201701,56.66576,-167.06858,F-02,93,95,8,1.7,19.47207215
162,55,2010,201001,55.33777,-165.16133,B-05,109,111,5.2,3.9,56.93528561
162,55,2011,201101,56.00712,-164.581,D-06,90,92,6.3,2.2,7.356598897
162,55,2012,201201,56.32952,-165.19555,E-05,84,86,4,0.5,0
162,55,2013,201301,54.9833,-165.74243,A-04,128,130,5.8,4,29.60863653
162,55,2014,201401,57.00113,-165.2238,G-05,68,71,6.9,3.1,0.490960099
162,55,2015,201501,57.98256,-164.6063,J-06,43,46,4.9,4.8,0
162,55,2016,201601,57.01783,-164.03588,G-07,66,68,9.4,4.7,16.99257314
162,55,2017,201701,56.994,-167.08948,G-02,72,74,8.2,1.5,0.838471627
162,56,2010,201001,55.32223,-165.78415,B-04,118,120,5.5,4.2,44.93552739
162,56,2011,201101,56.6377,-165.80165,F-04,77,79,5.4,2.4,2.069030347
162,56,2012,201201,56.6523,-165.19722,F-05,74,76,3.7,-0.2,0
162,56,2013,201301,55.31764,-165.77216,B-04,119,121,5.7,4.2,81.65892606
162,56,2014,201401,56.68258,-165.21791,F-05,73,75,7.3,3.1,0
162,56,2015,201501,58.3224,-164.64029,K-06,40,42,4.8,4.8,0
162,56,2016,201601,56.98825,-164.59095,G-06,68,70,9.4,4.8,9.873008065
162,56,2017,201701,57.32529,-167.1206,H-02,69,71,7.9,0.7,0
162,57,2010,201001,55.98877,-166.40393,D-03,122,124,5.1,3.8,14.95148722
162,57,2011,201101,56.9728,-165.84492,G-04,70,73,3.9,1.6,1.165079673
162,57,2012,201201,56.97208,-165.2366,G-05,69,71,3.8,-0.8,0
162,57,2013,201301,55.99117,-165.78971,D-04,106,108,6.3,3.3,72.91840689
162,57,2014,201401,56.6608,-164.63555,F-06,73,75,7.7,2.9,0.449263424
162,57,2015,201501,58.64792,-164.65091,L-06,33,36,5.1,5,0
162,57,2016,201601,56.68684,-164.57903,F-06,73,75,9.7,4.7,16.79495393
162,57,2017,201701,57.64643,-167.13381,I-02,66,69,7.9,0.4,0
162,58,2010,201001,56.3258,-166.41685,E-03,101,103,3.8,2.9,74.83672941
162,58,2011,201101,57.32003,-165.8581,H-04,65,68,3.8,0.4,0
162,58,2012,201201,57.32267,-165.22768,H-05,64,66,2.9,-0.5,0
162,58,2013,201301,56.31795,-165.80528,E-04,91,93,6,1.6,1.78618564
162,58,2014,201401,56.35724,-164.57995,E-06,85,88,7.8,3.5,19.09072774
162,58,2015,201501,58.98581,-164.63887,M-06,25,27,5.3,5.2,0
162,58,2016,201601,56.67186,-164.02096,F-07,73,75,9.7,4.8,35.50190836
162,58,2017,201701,57.97946,-167.16605,J-02,62,64,7.9,0.5,0
162,59,2010,201001,56.6614,-166.44138,F-03,82,84,3,-0.4,0
162,59,2011,201101,57.65793,-165.86325,I-04,61,64,2.8,0.8,0
162,59,2012,201201,57.64655,-165.2373,I-05,59,61,2.1,0.4,0
162,59,2013,201301,56.64505,-165.84809,F-04,76,78,4.9,0.3,0
162,59,2014,201401,56.33265,-165.17695,E-05,84,87,7.8,2.8,3.932446218
162,59,2015,201501,59.31312,-164.65696,N-06,19,22,6,5.8,0
162,59,2016,201601,56.34304,-164.03106,E-07,84,86,9.7,4.7,14.14770866
162,59,2017,201701,58.32137,-167.83981,K-01,58,60,7.7,0.9,0
162,60,2010,201001,56.98818,-166.46585,G-03,72,74,1.7,-0.3,0
162,60,2011,201101,57.99603,-165.91097,J-04,52,55,2.7,2.1,0
162,60,2013,201301,56.66957,-166.42526,F-03,82,84,5.9,0.9,0
162,60,2014,201401,56.0091,-164.57686,D-06,90,92,8.1,3.9,30.8934032
162,60,2015,201501,58.68155,-165.92569,L-04,35,37,4.9,4.8,0
162,60,2016,201601,56.32133,-164.55633,E-06,85,87,9.6,4.7,10.88122367
162,60,2017,201701,58.67131,-167.86935,L-01,43,46,7.1,3.7,0
162,61,2010,201001,57.3202,-166.48458,H-03,68,70,1.8,0,0
162,61,2011,201101,58.32415,-165.90372,K-04,42,44,2.2,2.2,0
162,61,2013,201301,56.6733,-167.0355,F-02,93,95,6.5,1.2,1.635274573
162,61,2014,201401,55.994,-165.15425,D-05,93,96,7.9,3.9,64.51412282
162,61,2015,201501,58.34214,-165.92797,K-04,42,44,4.3,4.2,0
162,61,2016,201601,56.00578,-164.58206,D-06,91,93,9.5,4.7,44.51655925
162,61,2017,201701,58.99072,-167.87983,M-01,40,43,4.3,4.2,0
162,62,2010,201001,57.6477,-166.50762,I-03,64,66,1.9,-0.6,0
162,62,2011,201101,58.6565,-165.91498,L-04,34,37,2.7,2.7,0
162,62,2013,201301,56.34797,-167.03399,E-02,112,114,6.8,3.4,35.41300453
162,62,2014,201401,55.69396,-165.18858,C-05,106,108,7.8,4,42.00895817
162,62,2015,201501,58.01504,-165.90303,J-04,53,55,6.3,3.7,0
162,62,2016,201601,55.99116,-164.05893,D-07,89,91,9.8,4.7,14.2482333
162,62,2017,201701,59.3098,-167.91638,N-01,38,41,5.4,4.7,0
162,63,2010,201001,57.99098,-166.52775,J-03,58,60,2.2,0.1,0
162,63,2011,201101,58.99025,-165.91817,M-04,28,31,3.2,3.2,0
162,63,2013,201301,56.01334,-167.00691,D-02,133,135,6.5,3.8,63.36422285
162,63,2014,201401,55.65988,-164.62573,C-06,95,97,8.1,4,38.30120241
162,63,2015,201501,57.67389,-165.88237,I-04,62,64,6.3,3,1.829012488
162,63,2016,201601,55.66055,-164.58028,C-06,95,97,9.6,5.6,16.01137108
162,63,2017,201701,59.64841,-167.95199,O-01,33,36,4.9,5.2,0
162,64,2010,201001,58.32432,-166.56127,K-03,45,47,1.7,1.7,0
162,64,2011,201101,59.32128,-165.9372,N-04,22,25,4.1,4,0
162,64,2013,201301,55.68405,-166.99097,C-02,133,135,6.6,3.7,79.3658519
162,64,2014,201401,55.35398,-164.54146,B-06,99,102,8.4,4.6,29.14747842
162,64,2015,201501,57.35314,-165.87844,H-04,66,68,6.8,3.2,0.638330454
162,64,2016,201601,55.68883,-163.98502,C-07,92,94,9.8,4.8,21.46734377
162,64,2017,201701,59.97566,-167.98697,P-01,24,27,4.8,4.7,0
162,65,2010,201001,58.6634,-166.55767,L-03,39,42,1.9,1.9,0
162,65,2011,201101,59.60897,-165.925,O-04,24,27,4.9,4.8,0
162,65,2013,201301,54.99777,-166.92688,A-02,154,156,6.7,3.7,45.06831717
162,65,2014,201401,55.05361,-164.57546,A-06,63,66,7.9,6.7,0.263262729
162,65,2015,201501,57.01501,-165.85965,G-04,70,72,7.2,3.8,2.146253804
162,65,2017,201701,59.9938,-168.63554,P-18,36,39,4.5,4.3,0
162,66,2010,201001,58.9837,-166.57915,M-03,32,34,2.2,2.2,0
162,66,2011,201101,59.67518,-167.28048,O-02,28,31,4.2,4.2,0
162,66,2013,201301,55.32341,-167.51892,B-01,147,149,6.1,3.7,14.00387787
162,66,2014,201401,54.68787,-165.14522,Z-05,79,82,6.9,5.6,30.40994079
162,66,2017,201701,60.32164,-168.68905,Q-18,34,36,5.2,5.1,0
162,67,2010,201001,59.64458,-167.28062,O-02,28,31,1.9,3.2,0
162,67,2011,201101,59.3479,-167.25757,N-02,29,32,4.2,4.1,0
162,67,2013,201301,55.65457,-168.17893,C-18,134,136,6.6,3.9,26.95348045
162,67,2014,201401,54.83084,-165.4976,AZ0504,154,156,8.2,3.9,58.24841003
162,67,2015,201501,56.69,-165.84855,F-04,76,78,7.4,4,6.252479369
162,67,2017,201701,60.33438,-168.01466,Q-01,29,32,6.8,6.6,0
162,68,2010,201001,59.65025,-167.95193,O-01,32,35,1.4,1.4,0
162,68,2011,201101,59.0135,-167.22802,M-02,37,40,2.9,2.6,0
162,68,2013,201301,55.98863,-168.2127,D-18,147,149,7.1,3.7,9.443835561
162,68,2014,201401,54.98361,-165.74382,A-04,128,130,8,4.1,21.89135711
162,68,2015,201501,56.34144,-165.80376,E-04,89,91,7.6,4.3,23.83921743
162,68,2017,201701,60.3395,-167.21559,Q-02,29,31,7.8,7.7,0
162,69,2010,201001,59.9905,-167.96555,P-01,22,25,0.6,0.6,0
162,69,2011,201101,58.68753,-167.22623,L-02,42,44,2.8,2.4,0
162,69,2013,201301,56.32995,-168.27962,E-18,153,155,6.8,3.7,95.10549817
162,69,2014,201401,55.31088,-165.78244,B-04,118,120,9,4.3,29.46551254
162,69,2015,201501,56.0298,-165.7764,D-04,103,105,7.8,4.9,35.63902209
162,69,2016,201601,55.33672,-164.02167,B-07,78,80,9.4,6.3,14.90372914
162,69,2017,201701,59.676,-168.61791,O-18,37,40,4.1,3.9,0
162,70,2010,201001,60.33195,-167.29155,Q-02,27,31,1.4,0.9,0
162,70,2011,201101,58.34558,-167.20105,K-02,49,51,2.5,2,0
162,70,2013,201301,56.64388,-168.27246,F-18,105,107,6.5,1.5,7.197167133
162,70,2014,201401,55.33466,-166.34375,B-03,130,132,8.8,4.1,20.21544022
162,70,2016,201601,55.32014,-164.54125,B-06,99,102,8.7,5.5,18.79903908
162,70,2017,201701,59.34492,-168.57811,N-18,39,42,4.7,4.6,0
162,71,2010,201001,60.33198,-167.93745,Q-01,30,33,0.5,0.6,0
162,71,2011,201101,58.02702,-167.17802,J-02,61,63,3.2,1.1,0
162,71,2013,201301,56.97986,-168.34982,G-18,80,82,5.8,1,1.02251057
162,71,2014,201401,55.65804,-166.38002,C-03,125,127,9.2,4,13.76198923
162,71,2015,201501,55.67852,-165.79681,C-04,117,119,7.8,5.1,20.61620697
162,71,2016,201601,55.05802,-164.56774,A-06,62,64,8.4,6.7,9.743896379
162,71,2017,201701,59.00639,-168.5355,M-18,44,46,4.9,4,0
162,72,2010,201001,60.33415,-168.65138,Q-18,34,37,1.9,0.7,0
162,72,2011,201101,57.6881,-167.12522,I-02,65,67,3.7,1.1,1.574608741
162,72,2013,201301,57.31084,-168.36361,H-18,72,74,5,0.4,1.252933116
162,72,2014,201401,55.98577,-166.39225,D-03,123,125,9,4,23.43100467
162,72,2016,201601,54.99758,-165.13454,A-05,109,111,9.1,5.1,13.23634374
162,72,2017,201701,58.68247,-168.46075,L-18,51,53,7.9,2.3,0
162,73,2010,201001,60.3409,-169.32847,Q-19,40,43,1,-0.9,0
162,73,2011,201101,57.34687,-167.12207,H-02,69,71,3.9,2.1,0.666340604
162,73,2013,201301,57.32522,-167.78175,H-01,71,73,5.3,0.1,0
162,73,2014,201401,56.32151,-166.41396,E-03,102,104,8.7,3.8,38.75279893
162,73,2015,201501,55.35557,-165.78883,B-04,118,120,8.2,4.8,37.44742548
162,73,2016,201601,54.69079,-165.12298,Z-05,80,83,7.7,5.7,82.35772599
162,73,2017,201701,58.34835,-168.46217,K-18,63,65,7.9,0.6,0
162,74,2010,201001,60.01797,-169.33425,P-19,43,46,2.3,-1.2,0
162,74,2011,201101,57.01383,-167.08598,G-02,71,73,5.7,3.4,2.97497226
162,74,2013,201301,57.31434,-167.12986,H-02,69,71,4.4,0.2,0
162,74,2014,201401,56.64929,-166.43911,F-03,82,84,8.5,3.5,5.299959259
162,74,2015,201501,54.83224,-165.50032,AZ0504,152,154,8.5,4.4,32.50757664
162,74,2016,201601,54.99372,-165.75198,A-04,128,130,8,4.5,17.48343043
162,74,2017,201701,58.00946,-168.43566,J-18,67,69,8.2,1,0
162,75,2010,201001,60.01215,-168.68348,P-18,37,40,2.6,-0.3,0
162,75,2011,201101,54.6639,-165.15257,Z-05,80,82,6.1,5.3,98.53109905
162,75,2013,201301,57.31441,-166.48681,H-03,68,70,4.7,0.5,0.626796163
162,75,2014,201401,56.98036,-166.45748,G-03,72,74,8.2,3.3,0.633157843
162,75,2015,201501,54.99726,-165.72826,A-04,128,130,8,4.8,24.23675361
162,75,2016,201601,55.30596,-165.78965,B-04,119,121,8.1,4.9,33.66564763
162,75,2017,201701,57.9985,-169.03334,J-19,68,70,8.5,1,0
162,76,2010,201001,59.66742,-168.57768,O-18,37,40,2.3,0.1,0
162,76,2011,201101,55.01368,-164.59962,A-06,61,63,7.1,5.6,0.870368416
162,76,2013,201301,57.65101,-166.50271,I-03,65,67,2.7,1,0
162,76,2014,201401,57.32206,-166.48076,H-03,68,70,8,3.3,2.960424319
162,76,2016,201601,55.65956,-165.80587,C-04,115,117,9.3,5,21.01284905
162,76,2017,201701,57.85725,-169.35317,JI2019,65,67,8.5,1.2,1.388613481
162,77,2010,201001,59.67672,-169.26198,O-19,45,48,2.9,-1.1,0
162,77,2011,201101,55.33327,-164.56263,B-06,99,101,7.2,4.6,84.99245411
162,77,2013,201301,57.98945,-166.5183,J-03,59,61,1.8,1.3,0
162,77,2014,201401,57.64726,-166.49899,I-03,65,67,7.8,3,0
162,77,2015,201501,54.99908,-166.30247,A-03,140,142,8.7,4.6,24.4315737
162,77,2016,201601,55.33631,-167.57479,B-01,147,149,8.2,4.6,14.96626006
162,77,2017,201701,57.99035,-169.68222,J-20,68,70,8.5,1.7,8.895389032
162,78,2010,201001,59.33792,-169.27318,N-19,47,50,2.3,-0.7,0
162,78,2011,201101,55.66385,-164.58603,C-06,94,96,7.7,3.6,109.8581624
162,78,2012,201201,57.68243,-166.52328,I-03,65,67,1.7,0.4,0
162,78,2013,201301,58.32382,-166.54319,K-03,45,47,3,2.9,0
162,78,2014,201401,57.98409,-166.52236,J-03,60,62,7.3,2.2,0
162,78,2015,201501,54.99659,-166.92508,A-02,153,155,9,4.5,19.4210424
162,78,2016,201601,55.34528,-166.97283,B-02,137,139,9.1,4.7,16.09273196
162,78,2017,201701,57.84945,-169.99075,JI2120,70,72,8.4,2.1,34.41678624
162,79,2010,201001,59.33922,-168.59645,N-18,39,42,1.1,1,0
162,79,2011,201101,56.33273,-165.80068,E-04,90,92,7.6,2.5,10.26828455
162,79,2012,201201,57.34655,-166.48855,H-03,67,69,3.5,-0.8,0
162,79,2013,201301,58.66692,-166.55499,L-03,40,42,3.3,3.2,0
162,79,2014,201401,58.31348,-166.55383,K-03,46,48,6.5,3.1,0
162,79,2016,201601,55.6461,-166.98585,C-02,133,135,9,4.7,11.20799264
162,79,2017,201701,57.67822,-169.65565,I-20,68,70,8.5,2,7.428089725
162,80,2010,201001,59.33528,-167.95718,N-01,38,41,2.1,1.9,0
162,80,2011,201101,56.02132,-165.78287,D-04,104,106,7.6,3.6,88.85104358
162,80,2012,201201,57.02133,-166.45728,G-03,72,74,3.8,-0.6,0
162,80,2013,201301,58.97798,-166.58572,M-03,32,34,3.7,3.6,0
162,80,2014,201401,58.64493,-166.56085,L-03,40,42,6.6,5,0
162,80,2015,201501,55.32225,-166.9658,B-02,138,140,9.5,4.9,13.38255322
162,80,2016,201601,55.98868,-167.0107,D-02,132,134,9.1,4.7,11.64713118
162,80,2017,201701,57.51702,-169.99259,IH2120,66,68,8.4,2.7,36.2679416
162,81,2010,201001,59.00242,-169.19775,M-19,51,54,1.4,0.5,0
162,81,2011,201101,55.67905,-165.7938,C-04,115,117,7.8,4,56.38620929
162,81,2012,201201,56.67883,-166.44047,F-03,83,85,4.3,0.2,0
162,81,2013,201301,59.30613,-166.59569,N-03,26,28,4.4,4.5,0
162,81,2014,201401,59.01057,-166.52951,M-03,31,34,5.8,5.7,0
162,81,2015,201501,55.66171,-166.98173,C-02,133,135,9.3,4.9,14.97657593
162,81,2016,201601,55.66608,-167.56132,C-01,134,136,8.8,4.6,11.91426424
162,81,2017,201701,57.35334,-169.60972,H-20,61,63,8.4,3,22.2410464
162,82,2010,201001,59.00412,-168.56533,M-18,44,47,1.3,1.4,0
162,82,2011,201101,55.3546,-165.79,B-04,118,120,8.1,4,49.08813118
162,82,2012,201201,56.36042,-166.416,E-03,102,104,4.2,1.9,56.90730545
162,82,2013,201301,59.65148,-166.62566,O-03,25,27,6.4,6.4,0
162,82,2014,201401,58.99507,-167.18597,M-02,37,39,5.4,4.2,0
162,82,2015,201501,55.99055,-167.00436,D-02,133,135,9.4,5.1,24.3880664
162,82,2016,201601,55.66384,-168.19127,C-18,134,136,8.4,4.3,14.01561166
162,82,2017,201701,57.17871,-169.87973,HG2120,48,50,6.1,5.4,0.213568429
162,83,2010,201001,58.6782,-168.48328,L-18,50,53,1.7,0.7,0
162,83,2011,201101,55.01098,-165.7723,A-04,128,130,7.1,4.2,131.4352751
162,83,2012,201201,56.01282,-166.4,D-03,122,124,4.9,2.5,16.16203801
162,83,2013,201301,59.6643,-167.24281,O-02,28,31,4.3,4.3,0
162,83,2014,201401,58.70139,-167.21608,L-02,42,44,5,3.9,0
162,83,2015,201501,56.34426,-167.04136,E-02,111,113,9.4,5,20.43773125
162,83,2016,201601,55.98219,-168.22362,D-18,148,150,8.3,4.4,31.13735395
162,83,2017,201701,57.33935,-170.20598,H-21,54,56,8.3,5.9,0
162,84,2010,201001,58.68025,-169.138,L-19,60,63,2.6,-0.9,0
162,84,2011,201101,56.68483,-167.07173,F-02,93,95,6.8,2.8,69.02988038
162,84,2012,201201,55.68932,-166.39568,C-03,125,127,5.6,2.9,8.216092645
162,84,2013,201301,59.36051,-167.26599,N-02,30,32,3.8,3.8,0
162,84,2014,201401,58.66588,-167.83081,L-01,44,46,5.8,3.4,0
162,84,2015,201501,56.64181,-167.06347,F-02,94,96,9.5,4.1,8.824043283
162,84,2016,201601,56.00055,-167.62547,D-01,130,132,8.5,4.7,24.15926867
162,84,2017,201701,57.65719,-170.26227,I-21,71,73,8.6,2.8,36.39359383
162,85,2010,201001,58.34862,-169.12087,K-19,66,68,2.8,-1.4,0
162,85,2011,201101,56.67322,-167.64115,F-01,101,103,6.6,3,52.36524843
162,85,2012,201201,55.35405,-166.34185,B-03,130,132,5.7,2.9,9.597948781
162,85,2013,201301,59.02246,-167.24128,M-02,38,40,2.8,2.8,0
162,85,2014,201401,58.6662,-168.46207,L-18,51,53,6.5,2.2,0
162,85,2015,201501,56.98039,-167.08788,G-02,72,74,8.7,3.5,6.54697889
162,85,2016,201601,56.32202,-167.04672,E-02,112,114,8.8,4.9,16.4372291
162,85,2017,201701,57.83212,-170.60035,JI2221,76,78,8.5,2.7,38.21717763
162,86,2010,201001,58.3286,-168.51185,K-18,63,66,3.5,-0.8,0
162,86,2011,201101,56.34868,-167.05107,E-02,111,113,6.9,3.3,70.15096246
162,86,2012,201201,55.33185,-166.96777,B-02,138,140,5.7,3,19.56682643
162,86,2013,201301,58.68384,-167.18453,L-02,42,44,3.2,3.3,0
162,86,2014,201401,58.33602,-168.44023,K-18,63,65,7.4,1.9,0
162,86,2015,201501,57.32205,-167.12041,H-02,68,70,9.1,3.1,2.577203182
162,86,2016,201601,56.64398,-167.07443,F-02,94,96,8.7,4.8,12.09709149
162,86,2017,201701,57.6694,-170.90131,I-22,83,85,8.4,3.1,18.96573524
162,87,2010,201001,58.33757,-167.85218,K-01,58,60,3.4,0.2,0
162,87,2011,201101,56.64955,-168.29013,F-18,104,106,6.3,3.3,13.14311837
162,87,2012,201201,55.33843,-167.5535,B-01,145,147,5.8,3,11.92389382
162,87,2013,201301,58.34877,-167.18452,K-02,49,51,2.4,2.5,0
162,87,2014,201401,58.33624,-169.07884,K-19,66,68,7.1,1.4,0
162,87,2015,201501,57.65441,-167.12269,I-02,66,68,8.3,3,0.845410444
162,87,2016,201601,56.98571,-167.09865,G-02,72,74,8.8,4.4,8.924068079
162,87,2017,201701,57.51269,-170.61047,IH2221,73,75,8.3,3.5,12.74869618
162,88,2010,201001,58.00965,-167.80507,J-01,64,67,3.5,-1.3,0
162,88,2011,201101,56.82108,-168.62705,GF1918,94,96,6.3,3.1,25.34852854
162,88,2012,201201,55.65822,-167.58505,C-01,132,134,6.1,2.9,15.13027033
162,88,2013,201301,58.01082,-167.16097,J-02,62,64,2.3,1,0
162,88,2014,201401,58.63773,-169.14062,L-19,61,63,6.8,1.5,0
162,88,2015,201501,57.98461,-167.16195,J-02,62,64,7.7,3,0
162,88,2016,201601,57.32106,-167.13977,H-02,68,70,8.7,4,8.269168695
162,89,2010,201001,57.68305,-167.77032,I-01,66,69,3.1,-1.1,0
162,89,2011,201101,56.9795,-168.34878,G-18,79,81,6.3,3.4,20.25554138
162,89,2012,201201,55.99185,-167.60747,D-01,131,133,5.7,2.9,8.154681787
162,89,2013,201301,57.68752,-167.13117,I-02,66,68,4,0.8,0
162,89,2014,201401,58.98618,-169.17573,M-19,52,54,6.4,1,0
162,89,2015,201501,58.32116,-167.18495,K-02,50,52,6.1,4.3,1.602484198
162,89,2016,201601,57.99243,-167.17215,J-02,62,64,8.6,4.8,12.79249754
162,89,2017,201701,57.99392,-170.33133,J-21,73,75,8,2.5,36.97262051
162,90,2010,201001,57.34273,-167.73945,H-01,71,74,4,0.2,0
162,90,2011,201101,57.15838,-168.62052,HG1918,74,76,5.2,3.5,16.06467025
162,90,2012,201201,56.32043,-167.64988,E-01,127,129,5.5,2.8,32.74423645
162,90,2013,201301,57.6679,-167.73142,I-01,67,69,4,0.6,0
162,90,2014,201401,59.30457,-169.23121,N-19,48,50,6.6,1.7,0
162,90,2015,201501,58.65286,-167.21233,L-02,42,44,4.8,4.1,0
162,90,2016,201601,57.67487,-167.11014,I-02,66,68,8.8,4.4,6.900711884
162,90,2017,201701,57.99045,-170.94465,J-22,85,87,8,2.6,35.02584861
162,91,2011,201101,57.33775,-168.35612,H-18,72,74,5.6,3.3,8.561268268
162,91,2012,201201,56.65285,-167.67177,F-01,101,103,4.7,1.4,28.54369296
162,91,2013,201301,58.00725,-169.03571,J-19,69,71,4.2,-0.2,0
162,91,2014,201401,59.64873,-169.26291,O-19,45,47,6.2,1,0
162,91,2015,201501,58.98281,-167.22923,M-02,37,39,6,5.5,0
162,91,2016,201601,57.67417,-167.72976,I-01,67,69,8.5,4.7,11.96971621
162,91,2017,201701,58.31371,-171.01716,K-22,82,84,7.9,1.5,6.060085505
162,92,2010,201001,56.32025,-167.65523,E-01,127,129,5.7,3.9,120.1308084
162,92,2011,201101,57.33457,-168.95898,H-19,68,70,5.1,2.9,25.83523151
162,92,2012,201201,56.98462,-167.70755,G-01,75,78,4.2,0.2,1.618651081
162,92,2013,201301,57.99502,-169.68541,J-20,68,70,4.5,-0.4,0
162,92,2014,201401,59.97181,-169.32445,P-19,44,46,5.8,0.7,0
162,92,2015,201501,58.99898,-166.60661,M-03,32,34,5.9,5.8,0
162,92,2016,201601,57.34183,-167.73505,H-01,71,73,8.8,4.3,6.135932448
162,92,2017,201701,58.33571,-170.37704,K-21,72,74,7.9,1.6,4.268454832
162,93,2010,201001,56.31765,-168.24258,E-18,152,155,5.9,3.8,156.1212874
162,93,2011,201101,57.16568,-169.34835,HG2019,69,71,4.4,2.1,4.078904868
162,93,2012,201201,57.31492,-167.73383,H-01,71,74,4.3,-0.4,0
162,93,2013,201301,57.84218,-169.39637,JI2019,64,66,4.5,0.2,0
162,93,2014,201401,59.997,-169.93033,P-20,52,54,6.6,-0.3,0
162,93,2015,201501,58.9958,-165.95602,M-04,28,31,6.7,6.5,0
